"site","ranch","treatment","landuse","year","pair_id","Orycteropus_afer","Proteles_cristata","Syncerus_caffer","Civettictis_civetta","Oryx_beisa","Canis_mesomelas","Diceros_bicornis","Sylvicapra_grimmia","Potamochoerus_larvatus","Tragelaphus_sp","Caracal_caracal","Acinonyx_jubatus","Genetta_genetta","Phacochoerus_africanus","Equus_quagga","Hystrix_cristata","Helogale_parvula","Taurotragus_sp","Loxodonta_sp","Litocranius_walleri","Giraffa_camelopardalis","Nanger_granti","Tragelaphus_strepsiceros","Equus_grevyi","Madoqua_guentheri","Mellivora_capensis","Hippopotamus_amphibius","Aepyceros_melampus","Oreotragus_oreotragus","Alcelaphus_buselaphus","Panthera_pardus","Panthera_leo","Papio_anubis","Erythrocebus_patas","Procavia_capensis","Lepus_saxatilis","Leptailurus_serval","Galerella_sanguinea","Crocuta_crocuta","Raphicerus_campestris","Xerus_erythropus","Hyaena_hyaena","Eudorcas_thomsonii","Chlorocebus_pygerythrus","Kobus_ellipsiprymnus","Ichneumia_albicauda","Ceratotherium_simum","Felis_sylvestris","Lycaon_pictus","Ictonyx_striatus","Bos_taurus","Camelus_dromedarius","Capra_hircus","Equus_asinus","Equus_caballus","Ovis_aries","longitude","latitude","annual_rainfall","frac_veg","erosion","root_dep_res_50cm","soil_org_carb","pH","sand","soil_pc1","soil_pc2"
"KEN-010-D0081","Segera","Conservancy","Conserved",2011,NA,4.345,0,4.345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.345,0,0,0,0,0,0,0,0,0,0,0,4.345,0,0,0,0,0,0,0,0,0,0,0,8.69,0,0,0,0,0,0,0,0,0,0,0,36.88358,0.19395,643.7058716,0.4978965,0.546,0.312,20.3141637,6.111869667,23.01031042,-0.372065578,-0.496840176
"KEN-010-D0083","Segera","Conservancy","Conserved",2011,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.682,0,0,0,0,0,0,0,0,0,0,0,0,0,4.341,0,0,0,0,0,0,0,0,0,0,17.364,0,0,0,0,0,0,0,0,0,0,0,0,36.89288,0.16803,650.5049438,0.48115071,0.592,0.542,12.95289587,6.317179333,26.03774433,0.803790817,0.896351705
"KEN-010-D0084","Segera","Conservancy","Conserved",2011,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,4.535,4.535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.745,0,0,0,0,0,4.535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.88946,0.18716,645.7734375,0.400139185,0.514,0.244,9.175789682,6.135416667,26.343461,0.446778873,-1.452434924
"KEN-010-D0088","Segera","Conservancy","Conserved",2011,NA,0,0,0,0,0,0,0,0,0,0,0,9.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.687,0,0,13.03,8.687,0,0,0,0,0,0,0,36.91023,0.23015,622.6166382,0.46964603,0.222,0.18,16.07794383,6.129684333,22.81937208,-1.01221797,-2.111301753
"KEN-012-D0001","Ilmotiok","Group","Pastoral",2008,NA,0,0,0,0,0,2.386,0,0,0,0,0,0,0,2.386,0,0,0,0,7.159,0,0,0,0,0,11.932,0,0,26.251,0,0,0,0,0,0,0,0,0,0,0,0,0,2.386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.8939,0.47194,465.4385986,0.506587106,0.62,0.402,20.87014459,6.309734048,13.58732692,-0.458561274,0.337684445
"KEN-012-D0002","Ilmotiok","Group","Pastoral",2008,NA,0,0,0,0,0,2.826,0,0,0,0,0,0,0,0,5.652,0,0,0,0,0,0,0,0,0,25.433,5.652,0,11.303,0,0,0,0,0,0,0,16.955,0,0,0,0,0,0,0,2.826,0,0,0,0,0,0,0,0,64.995,0,0,8.478,36.89407,0.4811,461.0242004,0.310864214,0.44,0.428,9.322531254,6.368749333,24.63140533,0.569780765,-0.275063216
"KEN-012-D0003","Ilmotiok","Group","Pastoral",2008,NA,0,0,2.436,0,0,9.745,0,0,0,0,0,0,0,4.872,0,0,0,0,0,17.053,0,0,0,0,41.414,0,0,4.872,0,0,0,0,0,0,0,2.436,0,0,2.436,0,0,0,0,0,0,12.181,0,0,0,0,0,0,48.723,0,0,4.872,36.89726,0.46172,468.0067139,0.327121368,0.402,0.556,8.505546889,5.873799333,24.690858,-0.21746295,0.520020642
"KEN-012-D0004","Ilmotiok","Group","Pastoral",2008,NA,6.874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.437,0,0,0,0,0,0,0,0,37.81,0,0,0,0,0,0,0,0,0,0,6.874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.623,0,0,10.312,36.90267,0.46315,463.8184814,0.262612103,0.926,0.524,8.338026465,6.437047667,36.67932092,2.838184235,1.091300909
"KEN-012-D0005","Ilmotiok","Group","Pastoral",2008,NA,5.862,0,0,0,0,0,0,0,0,0,0,0,0,26.38,0,0,0,0,0,0,0,0,0,0,0,0,0,5.862,0,0,0,0,0,0,0,0,0,0,2.931,0,0,0,0,0,0,0,0,0,0,0,0,0,55.69,0,0,17.586,36.90276,0.44424,472.9360962,0.2821255,0.552,0.572,9.739564932,6.318779333,31.88872833,1.278036244,0.883054197
"KEN-012-D0006","Ilmotiok","Group","Pastoral",2008,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,13.65,0,5.46,0,0,0,0,0,0,0,0,32.761,0,0,0,0,0,0,0,0,0,0,46.411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.871,0,0,16.38,36.90278,0.47217,461.6660461,0.345628672,0.504,0.316,18.61052671,6.723114667,22.87620267,0.583886994,-0.595982731
"KEN-012-D0007","Ilmotiok","Group","Pastoral",2008,NA,0,0,0,0,0,6.972,0,3.486,0,0,0,0,0,0,0,3.486,0,0,0,0,0,0,0,0,48.804,0,0,0,0,0,0,0,0,0,0,24.402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.832,10.458,0,38.346,36.90297,0.45383,468.271698,0.223366134,0.72,0.55,6.834379179,6.870641333,38.56210875,3.197119429,0.86442544
"KEN-012-D0008","Ilmotiok","Group","Pastoral",2008,NA,0,2.393,0,0,0,0,0,0,0,0,0,0,0,2.393,2.393,2.393,0,0,4.786,16.751,0,0,0,0,33.502,0,0,4.786,0,0,0,0,7.179,0,0,9.572,0,0,2.393,0,0,0,0,0,0,0,0,0,0,0,0,0,23.93,0,0,9.572,36.90336,0.47841,459.5606384,0.306371108,0.648,0.512,9.204807855,6.694498667,27.2544645,1.84826959,0.638708098
"KEN-012-D0009","Ilmotiok","Group","Pastoral",2008,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2.393,0,0,0,0,4.786,0,0,0,0,0,16.75,0,0,0,0,0,0,0,0,0,0,7.178,0,0,0,0,0,2.393,0,0,0,2.393,0,0,0,0,0,0,35.892,0,0,9.571,36.91166,0.48103,455.7863159,0.234867742,0.568,0.594,9.431928865,6.406525333,35.28631565,1.70276853,1.030250292
"KEN-012-D0010","Ilmotiok","Group","Pastoral",2008,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.947,7.491,0,0,36.91169,0.45384,466.2557983,0.091359869,0.532,0.228,4.349880772,6.998432,50.42479858,3.683358598,-1.861815784
"KEN-012-D0011","Ilmotiok","Group","Pastoral",2008,NA,0,0,0,0,0,0,0,2.959,0,0,0,0,0,0,0,0,0,0,0,2.959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.649,0,0,32.55,36.91171,0.47203,459.8230896,0.349627183,0.514,0.476,14.61484937,6.907879667,32.21129867,1.799692022,0.33037451
"KEN-012-D0012","Ilmotiok","Group","Pastoral",2008,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.031,3.069,0,36.825,36.91182,0.463,461.9148254,0.176115539,0.514,0.648,6.672705898,7.008545,36.7138285,2.793989582,1.21079372
"KEN-012-D0013","Ilmotiok","Group","Pastoral",2008,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54,0,0,3.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.657,0,0,21.239,36.91224,0.44482,470.8228455,0.269868586,0.786,0.604,9.746003141,6.274567667,11.44306767,0.547537366,1.630994452
"KEN-012-D0014","Ilmotiok","Group","Pastoral",2008,NA,0,0,0,0,0,4.816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.408,0,0,0,0,0,0,0,0,0,0,9.632,0,0,14.448,36.92055,0.47176,456.223175,0.302374544,0.594,0.806,10.80423027,6.869131,25.080665,1.853950782,2.671916316
"KEN-012-D0015","Ilmotiok","Group","Pastoral",2008,NA,0,0,0,0,0,0,0,3.352,0,0,0,0,0,0,0,0,0,0,0,3.352,0,3.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.85,0,0,53.629,36.92079,0.4629,458.1881104,0.182115,0.53,0.514,7.667516795,6.957236333,41.14530392,2.926332254,0.310234055
"KEN-012-D0016","Ilmotiok","Group","Pastoral",2008,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.373,7.027,0,59.726,36.92084,0.49002,450.6427917,0.240613132,0.554,0.612,6.525727712,6.910898333,29.85262007,2.306116869,1.065591977
"KEN-012-D0017","Ilmotiok","Group","Pastoral",2008,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.558,0,39.138,0,0,14.232,36.92085,0.48106,452.453186,0.214116464,0.792,0.57,9.331309509,6.348734667,38.68216758,2.422822331,1.210655633
"KEN-012-D0018","Ilmotiok","Group","Pastoral",2008,NA,0,0,0,0,0,8.468,0,0,0,0,0,0,0,0,0,0,0,0,2.823,5.645,0,0,0,0,22.581,0,0,0,0,0,0,0,0,0,0,14.113,0,0,0,0,11.29,0,0,0,0,2.823,0,0,0,0,5.645,0,2.823,0,0,2.823,36.92095,0.44469,466.6542053,0.158871738,0.816,0.456,5.873275395,6.368870333,42.15645925,2.908777072,0.307198624
"KEN-012-D0019","Ilmotiok","Group","Pastoral",2008,NA,0,0,0,0,0,5.166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.75,0,0,0,0,0,0,0,0,0,0,5.166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.831,0,0,5.166,36.92095,0.45389,462.2931213,0.188619683,0.8,0.634,6.941533642,6.349057333,37.29050142,2.5260137,1.592103954
"KEN-012-D0020","Ilmotiok","Group","Pastoral",2008,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.773,0,0,0,0,0,0,0,0,0,7.182,0,0,0,0,0,0,50.274,0,0,50.274,36.92958,0.49003,447.5856323,0.236622008,0.728,0.582,10.92776363,6.297752333,32.39831542,1.678757514,1.286547353
"KEN-012-D0021","Ilmotiok","Group","Pastoral",2008,NA,0,0,0,0,0,9.661,0,9.661,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.202,0,0,0,36.92967,0.48079,449.2515259,0.179110579,0.872,0.642,5.167424235,6.321794667,34.41696908,2.604235213,1.722040335
"KEN-012-D0022","Ilmotiok","Group","Pastoral",2008,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.563,0,0,0,0,2.563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.563,36.92985,0.45374,458.4194946,0.22411703,0.788,0.56,8.853485046,6.426016667,37.98033783,2.515906726,1.121990929
"KEN-012-D0023","Ilmotiok","Group","Pastoral",2008,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.397,0,0,0,0,3.397,0,0,1.698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.491,0,0,0,36.9299,0.47193,452.7398682,0.142369464,0.356,0.698,7.874433378,6.972785333,40.82092448,2.520227701,1.312128081
"KEN-012-D0024","Ilmotiok","Group","Pastoral",2008,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.046,0,0,10.609,36.92999,0.46271,456.4611511,0.330370772,0.644,0.594,6.518352204,5.970113333,21.526919,0.517426561,1.138011878
"KEN-012-D0025","Ilmotiok","Group","Pastoral",2008,NA,10.331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.583,0,0,0,36.93871,0.46266,454.6242371,0.304858404,0.872,0.556,8.260003768,7.051908333,33.69268767,3.497766878,1.245368511
"KEN-012-D0026","Ilmotiok","Group","Pastoral",2008,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.601,0,0,12.534,36.93875,0.45385,456.5158386,0.386127739,0.694,0.37,10.51895792,7.116411667,25.650379,2.407297236,-0.212860024
"KEN-012-D0027","Ilmotiok","Group","Pastoral",2008,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.342,0,0,10.027,36.93878,0.47192,451.0440063,0.508622151,0.532,0.434,18.65360874,6.629469333,19.526001,0.338214207,0.296252364
"KEN-012-D0028","Ilmotiok","Group","Pastoral",2008,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.418,0,0,0,36.9389,0.48105,447.7029114,0.18586681,0.874,0.57,5.825501932,6.456515,38.024978,2.985898094,1.224764703
"KEN-012-D0029","Ilmotiok","Group","Pastoral",2008,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.284,2.284,0,0,0,0,2.284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.398,0,0,6.852,36.93921,0.4898,446.1118164,0.203117855,0.606,0.536,6.706178497,6.396759333,34.4603815,1.88163565,0.595278552
"KEN-012-D0030","Ilmotiok","Group","Pastoral",2008,NA,2.942,0,0,0,0,0,0,8.827,0,0,0,0,0,0,0,0,0,0,5.884,0,0,0,0,0,23.538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.671,2.942,0,52.96,36.94765,0.48112,444.719696,0.391111147,0.566,0.442,9.702323949,6.542026667,20.98093642,0.932395157,0.072012179
"KEN-012-D0031","Ilmotiok","Group","Pastoral",2008,NA,0,0,0,0,0,0,0,9.244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.081,0,0,0,0,0,0,0,0,0,0,55.463,0,0,3.081,36.94775,0.48993,443.2837524,0.398123813,0.694,0.202,12.74254034,6.659445667,25.0440365,1.44499199,-1.302181618
"KEN-012-D0032","Ilmotiok","Group","Pastoral",2008,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.288,0,0,0,0,0,0,0,0,0,0,0,0,16.013,0,0,6.863,36.94781,0.4631,449.3574829,0.267103661,0.92,0.418,7.767637021,7.669677,32.18272367,4.491175601,0.359900031
"KEN-012-D0033","Ilmotiok","Group","Pastoral",2008,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.139,0,0,0,0,20.693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.277,0,0,4.139,36.94784,0.47202,447.7516174,0.500145951,0.504,0.474,19.01968825,6.57654,23.67542092,0.434913865,0.514085204
"KEN-012-D0034","Ilmotiok","Group","Pastoral",2008,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.873,0,0,0,0,4.582,0,0,2.291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.95651,0.48805,441.9349976,0.329117863,0.388,0.624,8.426880104,6.741871333,23.06840567,1.051308164,0.984694755
"KEN-012-D0035","Ilmotiok","Group","Pastoral",2008,NA,0,0,0,2.981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.923,0,0,0,0,0,0,0,0,0,0,11.923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.751,0,0,0,36.9567,0.4809,443.2904663,0.230346158,0.914,0.266,4.28260468,6.469379667,38.19340858,3.106289536,-0.884965231
"KEN-012-D0036","Ilmotiok","Group","Pastoral",2008,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.992,0,0,7.795,36.95677,0.47209,446.2674255,0.500573556,0.94,0.55,17.35860502,6.287838333,19.44659233,1.003388912,1.737080161
"KEN-012-D0037","Ilmotiok","Group","Pastoral",2008,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.053,0,0,0,0,0,0,0,0,0,0,0,0,0,36.96459,0.47249,441.1012573,0.206120812,0.886,0.594,6.963253229,6.351528905,34.78251433,2.584727522,1.474147934
"KEN-013-D0001","Mogwooni","Fenced","Fenced",2009,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.256,37.00094,0.19382,634.428772,0.516389349,0.63,0.538,12.28258904,6.221636333,18.98655308,0.345627592,0.953052408
"KEN-013-D0003","Mogwooni","Fenced","Fenced",2009,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.717,0,0,0,0,0,0,0,0,28.302,0,0,9.434,0,0,0,0,28.302,0,0,0,0,0,0,0,0,9.434,0,0,0,4.717,0,0,0,0,0,0,0,0,0,9.434,37.0008,0.1848,637.1213989,0.560883824,0.562,0.538,20.40240348,5.912994,13.1031025,-1.196137176,1.17215387
"KEN-013-D0005","Mogwooni","Fenced","Fenced",2009,NA,0,0,0,0,0,0,0,13.761,4.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.761,0,0,0,0,4.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.697,0,0,0,0,0,36.99206,0.18491,637.6638794,0.573888293,0.368,0.204,22.70463918,6.075315333,22.08116533,-1.151002129,-1.453925688
"KEN-013-D0006","Mogwooni","Fenced","Fenced",2009,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.182,0,0,0,0,0,9.091,0,0,0,0,9.091,27.273,0,9.091,0,0,0,0,0,18.182,0,0,0,0,0,27.273,0,0,0,0,0,36.99168,0.19391,635.007019,0.609133249,0.316,0.506,20.32609305,6.103974333,19.625008,-1.143851939,0.494047068
"KEN-013-D0009","Mogwooni","Fenced","Fenced",2009,NA,4.587,0,0,0,0,0,0,18.349,9.174,0,0,0,0,13.761,0,0,0,0,0,0,0,4.587,0,0,0,0,0,4.587,0,0,0,0,13.761,0,0,0,0,0,0,4.587,0,0,0,0,4.587,0,0,0,0,0,0,0,0,0,0,0,36.99176,0.2029,629.5081177,0.486881392,0.468,0.474,13.10112818,6.42198,16.03936708,-0.029924629,0.287005444
"KEN-013-D0010","Mogwooni","Fenced","Fenced",2009,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.81,0,0,0,0,0,0,0,0,0,0,0,23.81,0,0,0,0,0,0,0,0,0,0,0,36.99166,0.21177,626.6688232,0.611149309,0.532,0.296,25.22033541,6.110173333,14.84558208,-1.235995113,-0.399177503
"KEN-013-D0013","Mogwooni","Fenced","Fenced",2009,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.638,0,0,0,0,53.191,0,0,0,0,0,5.319,0,0,0,0,0,0,0,0,0,0,0,5.319,0,0,0,0,0,36.983,0.21183,627.2631836,0.588140996,0.35,0.666,22.86412916,6.306332333,14.46469325,-1.15498541,1.794131537
"KEN-013-D0016","Mogwooni","Fenced","Fenced",2009,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.174,0,0,0,0,0,36.98273,0.20277,630.8231201,0.649645942,0.396,0.404,26.54473724,6.024488667,15.95224483,-1.70677619,0.167028292
"KEN-013-D0017","Mogwooni","Fenced","Fenced",2009,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.11,0,0,0,0,0,36.98287,0.19392,636.2533569,0.634639406,0.616,0.5,23.52773355,5.911605333,14.80589717,-1.150797397,1.100284922
"KEN-013-D0019","Mogwooni","Fenced","Fenced",2009,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.761,0,0,0,0,0,0,0,0,0,0,13.761,0,0,0,0,0,36.98301,0.18494,638.8439331,0.257582812,0.51,0.296,12.93744356,6.170914,25.58130867,0.233430742,-0.954105703
"KEN-013-D0021","Mogwooni","Fenced","Fenced",2009,NA,0,0,0,0,0,0,0,4.587,0,0,9.174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.587,0,0,0,0,0,0,0,27.523,0,0,0,0,0,4.587,0,0,0,0,0,4.587,0,0,9.174,0,0,0,0,0,36.9739,0.17601,644.8774414,0.337137217,0.578,0.658,9.019722017,6.113254,21.21713692,0.419438492,1.568274465
"KEN-013-D0023","Mogwooni","Fenced","Fenced",2009,NA,0,0,0,0,0,0,0,4.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.587,0,0,0,0,0,0,0,0,0,0,0,4.587,0,0,0,0,0,0,0,0,0,0,9.174,0,0,0,0,4.587,36.97388,0.18496,640.1486206,0.587639963,0.436,0.502,18.93889391,6.132575,16.23383675,-0.909373073,0.638406707
"KEN-013-D0024","Mogwooni","Fenced","Fenced",2009,NA,0,0,0,0,0,0,0,18.349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.9739,0.19394,637.6175537,0.594896117,0.674,0.436,24.06125117,6.114782667,16.26280442,-0.636566653,0.762361745
"KEN-013-D0025","Mogwooni","Fenced","Fenced",2009,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.587,0,0,0,0,0,4.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.974,0.20269,632.1887817,0.569142543,0.524,0.412,20.5137474,5.767046333,14.31204168,-1.506156261,0.225412686
"KEN-013-D0026","Mogwooni","Fenced","Fenced",2009,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.485,0,0,0,0,4.854,0,0,0,0,0,4.854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.97117,0.21225,628.9559937,0.611389373,0.414,0.39,19.63298468,6.011505,14.47779975,-1.35568758,-0.143120624
"KEN-013-D0029","Mogwooni","Fenced","Fenced",2009,NA,0,0,0,0,0,0,0,9.479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.739,0,0,0,0,0,0,0,0,4.739,0,0,0,0,0,0,0,0,0,0,0,0,0,18.957,0,0,0,0,4.739,36.96457,0.17256,649.4734497,0.428394182,0.54,0.47,12.46545106,6.128749,25.40383133,0.328344084,0.292609141
"KEN-013-D0030","Mogwooni","Fenced","Fenced",2009,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.739,36.9651,0.18479,641.6811523,0.478894409,0.464,0.428,17.16395583,6.267464333,19.89588442,-0.306590042,0.081480344
"KEN-013-D0031","Mogwooni","Fenced","Fenced",2009,NA,0,0,0,0,0,0,0,0,0,4.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.739,0,0,0,0,0,0,0,0,0,4.739,0,36.95661,0.19424,640.4772339,0.566888518,0.564,0.51,13.7783479,6.056774667,18.77563058,-0.207946809,0.702415818
"KEN-013-D0033","Mogwooni","Fenced","Fenced",2009,NA,0,0,0,0,0,0,0,19.737,0,0,0,0,0,0,0,0,0,0,0,0,6.579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.579,0,6.579,0,0,0,0,0,0,0,0,0,0,6.579,0,0,6.579,36.96508,0.19358,638.8919678,0.589893353,0.46,0.558,21.95681479,5.906327,17.15127617,-1.310226448,1.171340057
"KEN-013-D0034","Mogwooni","Fenced","Fenced",2009,NA,4.739,0,0,0,0,0,0,56.872,0,0,0,0,0,0,0,0,0,0,0,0,4.739,0,0,0,0,0,0,0,0,0,0,0,9.479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.96618,0.20332,633.4152832,0.596643221,0.284,0.572,22.31197429,5.99539,14.54643467,-1.821272485,1.005705985
